X,Y
22.434515,-49.118122
-27.025244,28.886354
-15.180737,28.188719
-28.688396,-31.574722
-11.872043,46.596905
-2.3825412,-17.947039
-30.257544,-31.129974
-28.963509,29.911427
-30.120367,30.824194
-18.806097,32.806156
-28.702705,-32.405556
-15.643506,36.612442
-29.412447,-34.203327
-16.189507,40.52736
-29.708605,-32.964977
2.872256,47.412716
9.996762,32.43113
-21.44693,30.798111
15.793826,31.572206
-18.64034,34.529408
-31.03922,24.292664
-27.066935,36.38747
-36.264683,25.401878
-23.946022,29.737614
-27.580143,-32.32524
-8.911819,34.620033
45.694866,8.405329
-19.624632,42.45194
23.454699,-50.73567
-26.756525,-29.433926
-28.301792,-26.825148
-14.288965,34.44185
51.788826,-27.005577
-28.81564,-27.471601
-27.016872,36.314064
-32.3744,29.776373
-32.49084,29.49247
-24.492107,-34.20837
2.1626024,0.13877623
-27.357784,25.059643
-25.279135,27.326084
-20.456394,37.130047
46.342525,6.981765
-31.054277,26.748173
-23.057697,38.43592
22.733047,-48.69856
-4.4854655,28.788422
-18.466013,34.64549
16.478872,-47.983086
-27.193867,32.25832
-29.738388,-30.417425
-38.996613,28.831245
-20.538988,35.87763
-19.30995,41.011147
-13.604573,31.915258
-17.397486,36.19928
-21.315395,41.531147
-3.0231347,-18.817957
-26.060555,21.110674
-16.227568,28.681938
-27.624271,25.116276
-11.975581,35.093628
-21.421917,30.745474
51.570152,-26.676231
-18.267176,29.169662
-10.079102,22.134424
-15.739338,25.185032
-18.441757,35.385498
-11.229222,32.312096
-30.387629,-24.126417
46.94861,2.8211162
2.1847832,31.301394
-25.967669,20.724224
0.46386537,1.9122077
-18.970259,32.84076
-3.5074284,29.056833
-14.869091,39.09789
-29.702618,20.934963
49.101475,-1.5209948
-25.820896,-33.435017
-19.090014,30.020967
-34.07318,24.861782
-9.588563,29.974245
-12.363451,43.38842
-29.186148,27.78955
-25.865976,23.785154
-6.116801,30.596592
51.3759,-27.174713
-20.038382,30.599543
-20.074064,-5.5487065
-13.121447,30.259325
-26.877047,21.35146
-31.459963,30.151905
-3.307735,29.201538
-1.1668496,43.52035
51.721058,-26.7299
2.7115164,1.359701
-25.487486,-22.945892
-29.439405,31.471552
-15.131963,33.972458
-15.681694,36.53848
-12.126823,42.40482
-15.08591,41.39212
-24.46698,-33.597282
45.491642,4.3488045
-5.942031,32.466568
-20.797508,-4.2341876
-24.463104,21.44893
-19.782675,39.692272
-21.043196,34.985798
50.767555,-26.13019
-5.4319706,-0.16157402
19.733099,-50.624702
-25.009144,25.197365
-22.410152,33.26386
-12.31867,33.713234
0.88056,1.2001876
24.759407,-48.849674
-23.649462,31.43947
-29.330078,-32.8938
-22.604029,34.17061
-10.516464,35.923176
-16.9562,32.278694
-4.792042,0.33533263
-11.06082,40.619583
-27.278399,36.086315
-12.979769,29.183453
-24.348959,27.887976
26.595373,-10.151836
-29.6015,20.397512
-3.2171607,39.280483
-12.796687,40.77636
-1.3939236,39.64223
-18.382927,44.33295
-23.517818,36.053455
-22.747143,38.646996
-18.845217,34.33567
-28.268211,28.732756
-1.5342277,36.345036
-31.402845,-30.258488
-8.854521,39.979782
-18.282915,37.23124
-4.5034037,37.33167
-27.387398,-33.698963
12.040812,-17.033638
-27.530289,-31.708654
-24.256884,25.964085
-0.6528005,29.2211
-13.184105,22.894506
-6.081405,41.811462
-12.086097,36.931965
-1.1859185,31.0828
-26.803186,32.414146
-13.189869,22.90824
-0.2602477,1.8628588
-9.572491,35.68016
-8.33879,35.717854
-28.278715,28.94584
22.904823,-51.595356
11.6171875,36.27297
28.297892,-21.800377
-23.99383,33.608017
23.157106,-50.39609
-14.675479,21.128742
-26.527847,-26.316406
-13.324414,32.55082
-7.1729326,36.98051
-2.5937657,30.653156
-22.507236,14.198485
-29.437658,-32.401684
44.944374,6.738586
47.09338,1.7754769
-13.26798,44.418842
-21.301859,28.235733
4.046537,-1.7488357
-14.690118,20.876223
-15.606523,42.082443
17.440449,-17.082481
-26.166061,27.212053
-4.809033,44.771393
-29.303091,30.001837
-21.420952,-22.983385
-26.056196,23.442265
-24.179039,38.037224
16.703697,-37.187744
-24.950827,21.847597
-21.114069,34.221943
-25.493147,30.110058
-3.6063435,1.2740726
-19.041563,31.020363
-20.82345,28.841154
-19.295069,41.0765
-27.059784,22.717196
-20.834187,42.539288
27.751738,-33.095173
-28.105007,29.976946
2.9007657,47.389645
44.83412,6.570225
28.204372,-32.22917
-3.0670369,29.22914
-21.11329,33.101814
-24.309057,-32.740917
-30.22446,25.083876
-21.242077,34.691933
-15.527713,21.003529
-20.069483,-5.5646014
23.30812,-49.443516
-27.409437,-27.971437
-13.918242,44.060577
-14.207829,22.285662
-6.386847,39.099648
-5.748865,36.875145
-27.805864,29.192762
-26.039337,19.202345
-18.843906,43.18357
-14.190606,33.497597
46.66533,1.6368405
19.663837,-47.77338
28.279982,-23.725235
-16.266678,22.092321
51.80988,-26.529207
-13.973923,30.931347
-11.680158,23.496796
-22.413359,34.38709
-11.204519,42.422142
-20.098454,-5.494532
49.08109,-1.6299663
-19.04811,36.065617
-15.263617,32.388596
-18.079733,47.305473
-1.052339,32.363155
5.015878,36.584652
-2.3943746,40.22557
-23.306557,34.35999
-14.95135,21.376522
15.831177,-40.363888
1.1421913,44.187008
-29.4185,-30.658781
-2.7165189,39.843674
-11.112976,46.3409
-24.460619,32.67885
1.4243041,35.985325
44.770973,6.4466424
-13.714304,29.195135
-21.200912,32.934494
-20.455374,-32.840015
45.595062,3.4762278
-11.754369,31.780935
-24.124771,33.47441
3.4004517,41.567085
14.832398,31.269983
-11.391243,42.600597
-1.9890766,29.962225
1.620274,31.549616
-22.133299,32.725704
-19.342495,33.785416
-9.531483,33.74684
47.117657,5.8646107
-22.825308,33.70888
-25.548353,-24.92545
-29.501375,32.351505
-18.390463,42.684772
20.23692,-48.278812
-9.177973,36.16237
43.536827,6.753749
-19.863407,42.320686
-8.255123,33.73789
-16.287506,24.195261
-18.253466,33.489532
-0.9546049,32.340958
-4.7826586,-20.156118
-3.4794548,-16.968807
-20.959858,-4.2138605
-16.361794,41.401814
-14.411675,22.522442
-1.5951385,33.308746
-8.915164,36.30472
-18.410196,35.38109
-19.407133,41.508537
51.45516,-26.503242
13.112307,30.264618
16.045855,31.90388
-10.821518,31.329903
-9.620783,44.09622
20.340832,-50.083366
-9.485695,-57.761124
-9.451138,22.78285
0.68636,43.3633
-3.7342038,39.0194
-13.801996,42.718437
-18.165545,37.740276
-28.492847,-24.88247
42.776146,7.260088
4.401521,39.155117
-20.357155,42.778255
-5.2765307,30.986422
-7.9322405,38.01044
11.06108,36.872
-16.604359,30.801592
44.255016,6.974916
-16.114952,41.17811
-1.0304323,-2.380279
-3.6512895,43.458256
-20.781706,31.572817
-18.19712,41.84649
-9.079017,39.011364
-14.354891,35.130497
-2.3913372,29.482712
-13.184327,23.318651
1.7341206,2.1989675
-17.216055,41.70722
-5.8818026,-0.9106203
-19.768696,42.075592
28.224575,-22.584501
-7.3166037,41.377033
20.156233,-49.70274
-20.094181,34.664116
-26.126322,-30.609842
-9.575364,23.708927
41.705475,-3.1063862
-14.558779,31.560163
-3.519534,31.072056
38.670704,6.7703896
-11.720382,39.6261
-19.774529,31.45887
-20.921457,-4.196068
-21.835773,35.997055
-1.280002,37.01015
47.155663,1.4430563
-15.539261,37.35072
12.010562,-17.279799
16.115503,-1.5367274
-15.413149,28.374317
-14.344438,31.893345
-28.611986,-32.49282
-11.48503,42.002014
22.17805,-50.222004
19.252378,-49.79152
-26.895834,-31.58303
-4.2064176,-1.723029
6.4433703,-35.14984
-12.479081,40.753754
-14.299184,36.46513
-6.9018416,-27.98989
-11.377815,37.92602
-3.7041473,40.173527
-22.333025,32.426643
-12.875784,34.06535
-16.861359,34.656277
-27.899466,-30.381193
-18.518204,43.93881
50.905426,-26.78645
30.751482,-0.94275975
-9.560179,37.595924
-7.391361,-26.961443
24.724335,-31.277225
-27.95338,26.980972
42.684624,-2.557192
16.848867,33.729603
11.383107,-23.02484
43.993633,6.185658
-15.723958,23.017405
-8.694108,45.02959
46.078407,3.039451
-10.877454,-57.657154
11.426394,-45.372284
26.521017,-28.555084
-26.018408,-26.584936
3.6939356,40.148174
-3.174113,43.19137
46.893295,-25.976799
12.170997,-43.90742
-11.468864,22.63748
11.671122,45.18298
-10.581105,43.300575
44.375805,-0.639923
-10.886013,38.12982
-27.947596,-29.172935
-6.297916,37.510628
-8.075246,31.397612
3.0061796,32.99256
-25.00651,-25.685125
28.354265,-22.47715
19.528597,-47.537537
-14.345756,35.04907
1.630556,1.9503239
-8.731766,30.953846
-21.849548,-32.472527
-14.031651,37.370617
-9.276783,30.967129
-15.230347,41.790604
6.316331,-34.692375
-18.718992,43.02323
-1.7783916,39.37138
-22.778137,-32.600716
50.487076,-26.719572
-11.512708,43.45826
-11.907794,-55.891376
21.13542,-49.105907
-7.493544,43.681
1.5674849,31.51128
-17.514194,35.667736
45.527493,1.0901457
-11.357473,24.406317
-7.649997,31.383562
-4.280783,-3.8532524
-4.1351433,41.620483
-2.6622925,-1.4884291
-11.125999,-23.551207
-16.676096,29.623531
-10.53086,41.108673
-13.975971,38.123333
-21.774632,-23.482439
-15.16386,39.511497
1.0078909,39.32881
-9.796057,35.1075
-26.626215,-23.627306
15.990453,-37.29374
-22.86846,34.72567
-21.97171,34.990997
20.750494,-47.84146
-3.2933714,37.302334
-9.613672,-58.155567
-20.56957,-4.3046794
-25.96842,-28.040014
20.778795,-43.678707
-7.2500267,39.928844
-3.0269067,42.01927
28.609682,-31.498665
-9.221067,31.764929
-10.18507,41.7707
43.472603,7.264512
-4.248216,46.106255
42.835888,7.0952964
21.207067,-29.35425
0.3998364,40.288395
-14.510734,42.546623
-10.821434,39.350655
21.774239,-23.307198
-10.935721,38.652767
-22.383348,34.17162
46.249283,1.3669893
-11.759524,31.210493
18.511679,-47.255894
5.248391,-24.863068
-8.717386,38.92234
1.8459249,37.212334
46.81849,2.221718
23.61822,5.7458873
-9.738079,31.282404
24.36606,-0.7316493
11.1509075,-2.8266165
24.87909,39.149334
-4.749508,39.81423
42.193874,2.3030353
22.563633,-33.528374
-16.45264,-25.000673
14.223876,-47.383705
20.920923,-49.980667
-7.2795963,35.469166
4.431193,33.79149
-13.442071,33.630898
-12.432993,29.81439
-20.482046,35.797356
-2.8928838,38.33132
-6.3056865,46.04836
-14.664638,40.527805
-23.993542,-22.243818
-11.294766,40.381912
-19.488428,42.10534
-12.268696,31.90115
-7.412952,39.97869
-0.06065601,43.7197
-24.051113,-21.860458
-13.219044,43.998943
8.78599,40.27986
14.840712,31.300138
-10.627377,31.641579
-24.356323,-28.677729
-13.474557,41.806618
-5.359173,40.15742
50.50342,-26.941378
51.059338,-26.232367
24.598644,-48.70857
-11.470323,44.342247
-4.553056,35.43642
-3.275573,36.659492
8.484259,32.63215
-2.8843231,-18.178099
-9.573802,42.722874
-8.347777,22.444845
-9.623828,22.910927
-12.371233,43.7714
-9.145009,43.273106
-12.618147,40.68594
44.13744,2.2304833
-7.858932,45.099743
-10.745272,39.30514
-13.4888115,39.35306
49.35777,-26.501818
-28.798338,-23.629398
-4.903997,-0.64137924
-11.813942,40.872765
44.665947,5.054121
-23.524261,33.528824
-10.140244,42.799168
49.84802,-26.695381
-24.191544,-26.803358
8.279671,-46.32949
-4.0878744,36.9648
17.121696,-50.09994
40.82544,-2.1086848
-19.825241,-5.5757804
-8.428324,31.619823
7.454381,36.825233
45.08484,7.9521375
-1.1063097,41.45732
-19.119257,43.351994
0.6765286,35.946354
-8.429875,39.020634
-3.6525643,45.31365
-0.68868846,38.38449
-12.597834,30.949087
7.1824417,41.32002
5.1182947,37.290054
18.683905,-7.3826966
-25.76955,-30.962923
44.22153,6.1063914
-4.786796,-2.59687
0.34405082,-3.3599248
-3.5485563,36.216927
-10.571227,41.889874
16.376993,-45.17626
10.128632,32.614433
-26.864063,-33.52211
28.352367,-30.682972
-7.966956,22.401924
50.06558,-26.610794
11.742993,38.50317
-8.249195,36.51716
19.201958,-48.12294
4.966504,43.982933
0.054995906,-28.233206
-5.4344835,43.376953
3.5671997,33.15389
-13.674141,34.013893
-8.3913965,31.77686
26.484104,-32.932533
-26.890244,-32.68239
-16.277962,30.709118
-27.265198,-23.738466
-8.517194,40.33982
-25.422,-26.546701
-4.462922,-21.122332
22.262884,-47.413063
19.793007,-41.11557
-13.366558,37.867188
20.201319,-3.1382718
-9.549055,40.499287
15.034922,-46.607876
-5.5044417,36.342472
-8.012356,42.630062
-25.224777,-28.131742
27.383131,-30.570932
-28.827576,-23.94788
5.887038,32.703922
2.299049,32.624523
-25.182749,-32.543873
-13.85713,35.253323
-10.588257,42.066257
-11.6915655,-56.868923
-10.508771,43.439472
-7.358143,42.053436
-0.37455848,40.9885
14.060851,39.361954
-18.939589,40.795444
-2.6087022,43.849255
-3.8518925,37.465656
48.827984,-26.401487
1.7520009,43.16588
-13.036473,22.91543
38.565342,-4.1828117
2.8345053,34.44325
24.646477,-48.397263
-13.320437,30.929268
19.839523,-45.65608
-23.15641,-23.001577
-6.548553,43.98263
45.690845,0.39567924
-10.40077,24.722208
14.973054,36.42504
10.341457,32.530323
1.5969577,33.35593
-10.177793,-57.44139
-1.1195263,34.53476
0.11732708,37.466694
45.194515,1.0904509
41.50403,5.5336175
-6.293082,40.279186
7.391876,40.55071
0.1857176,35.261227
5.511366,43.062695
-24.794342,-31.103132
45.517372,3.021358
-1.3726671,37.371365
-24.668428,-32.36409
-5.9356217,35.31727
4.560133,39.207973
-27.00679,-33.545177
