Gene Name,Coverage (%),Mean Expression,Total Expression,RSP Area
Cela1,1.0229276895943562,0.010934744268077601,31,89.51949362877104
Celf1,4.691358024691358,0.0490299823633157,139,2.220542952645228
Celf2,11.28747795414462,0.12345679012345678,350,1.3175588381376977
Celf4,0.3880070546737213,0.0038800705467372134,11,38937.46488345691
Celsr1,1.7989417989417988,0.01834215167548501,52,0.6869237303356697
Celsr2,0.3880070546737213,0.004232804232804233,12,314.85952050056835
Cenpa,2.6455026455026456,0.033862433862433865,96,29.98672819036034
Cenpb,7.724867724867725,0.08500881834215168,241,0.39321435007340805
Cenpc1,0.7407407407407408,0.007407407407407408,21,225.76363977745973
Cenpe,0.3880070546737213,0.0038800705467372134,11,38320.91374552167
Cenpf,0.7760141093474426,0.009171075837742505,26,44562.07953720707
Cenph,0.7760141093474426,0.008465608465608466,24,5667.672721172121
Cenpj,0.14109347442680778,0.0014109347442680777,4,95882.83130326512
Cenpk,0.28218694885361556,0.0031746031746031746,9,7160.144776576246
Cenpl,0.9171075837742505,0.009171075837742505,26,2000.8614231775568
Cenpm,0.599647266313933,0.00599647266313933,17,507.30229540468395
Cenpn,0.3880070546737213,0.004232804232804233,12,1244.6283795659747
Cenpo,0.3527336860670194,0.0038800705467372134,11,3494.1927157754053
Cenpq,0.7407407407407408,0.008465608465608466,24,426.36204705687334
Cenpt,0.8465608465608466,0.009171075837742505,26,523.6412067337744
Cenpu,0.9876543209876543,0.010229276895943563,29,21.106655979881744
Cenpv,1.0229276895943562,0.010229276895943563,29,22.10304481399389
Cenpw,0.9876543209876543,0.011287477954144622,32,2077.34219254908
Cenpx,7.266313932980599,0.07936507936507936,225,0.21181235812322285
Cep104,0.8465608465608466,0.008818342151675485,25,20.871491107658724
Cep112,0.1763668430335097,0.001763668430335097,5,1780.1232120614231
Cep120,1.3756613756613756,0.015520282186948854,44,97.9174737652645
Cep126,0.1763668430335097,0.001763668430335097,5,42473.606079559526
Cep128,0.31746031746031744,0.0031746031746031746,9,6359.112432348401
Cep131,0.28218694885361556,0.0028218694885361554,8,2158.171602133297
Cep135,0.8818342151675485,0.009171075837742505,26,152.0469232144
Cep152,0.24691358024691357,0.0024691358024691358,7,16236.349094684994
Cep162,0.7407407407407408,0.007407407407407408,21,101.84491563390203
Cep164,1.9753086419753085,0.019753086419753086,56,4.07592388412924
Cep170,0.9523809523809524,0.009523809523809525,27,3788.32565611643
Cep170b,2.36331569664903,0.025749559082892417,73,7.724662789759026
Cep19,1.5520282186948853,0.015873015873015872,45,14.29832764934553
Cep192,0.4232804232804233,0.004232804232804233,12,1198.2942426896188
Cep250,0.9171075837742505,0.010229276895943563,29,2174.701923208262
Cep290,0.4232804232804233,0.004585537918871252,13,502.32646534490067
Cep295,0.9523809523809524,0.010229276895943563,29,82.6620434786696
Cep350,1.09347442680776,0.011287477954144622,32,25.61216761727914
Cep41,0.28218694885361556,0.0028218694885361554,8,301.1004140470385
Cep44,1.164021164021164,0.01164021164021164,33,44.426083266160646
Cep57,2.0458553791887124,0.020811287477954146,59,7.8751723799385145
Cep57l1,0.5643738977072311,0.006349206349206349,18,3762.5244494637805
Cep63,1.3403880070546736,0.013756613756613757,39,4.892295744606104
Cep68,0.6349206349206349,0.006349206349206349,18,1027.5598755231524
Cep70,0.9171075837742505,0.009171075837742505,26,32.755593243209475
Cep76,0.599647266313933,0.00599647266313933,17,231.1015286995414
Cep78,0.6349206349206349,0.006349206349206349,18,269.7710982658134
Cep83,1.2698412698412698,0.013051146384479718,37,47.24590511533644
Cep83os,0.24691358024691357,0.0024691358024691358,7,601.6785308885179
Cep85,1.164021164021164,0.01199294532627866,34,42.28892876200019
Cep85l,0.31746031746031744,0.003527336860670194,10,1106.599474613151
Cep89,0.8465608465608466,0.009523809523809525,27,144.5474056915292
Cep95,0.4232804232804233,0.004232804232804233,12,1720.9878331014165
Cep97,0.5643738977072311,0.005643738977072311,16,3543.1934108503065
Cept1,5.114638447971781,0.05502645502645503,156,0.6777970452021609
Cercam,0.9171075837742505,0.009171075837742505,26,1795.2892892647587
Cerk,1.728395061728395,0.01798941798941799,51,1158.335728177315
Cers2,19.047619047619047,0.23562610229276895,668,0.09313079162793136
Cers3,0.035273368606701945,0.0003527336860670194,1,38026.57231708722
Cers4,3.1040564373897706,0.031746031746031744,90,6.108993786414777
Cers5,7.160493827160494,0.07513227513227513,213,0.48861091854934235
Cers6,1.0229276895943562,0.010229276895943563,29,427.5640346784721
Ces1d,27.689594356261022,0.49559082892416223,1405,0.037264222916578174
Ces1e,1.7989417989417988,0.022222222222222223,63,7.039732192328836
Ces1f,0.21164021164021166,0.0021164021164021165,6,35396.61653869401
Ces1g,0.1763668430335097,0.0021164021164021165,6,1893.7020697158862
Ces2g,0.8818342151675485,0.010934744268077601,31,21765.417801064577
Cetn2,4.232804232804233,0.045149911816578486,128,3.44209297059341
Cetn3,14.885361552028217,0.1693121693121693,480,0.2020100411215219
Cetn4,0.8818342151675485,0.013403880070546737,38,1281.2349207776267
Cfap100,0.28218694885361556,0.003527336860670194,10,22065.344730734247
Cfap126,0.8818342151675485,0.019400352733686066,55,448.0502950483283
Cfap157,0.1763668430335097,0.003527336860670194,10,32337.298463229952
Cfap20,10.687830687830688,0.12416225749559083,352,0.06364716621578989
Cfap206,0.21164021164021166,0.0028218694885361554,8,68814.42555233555
Cfap36,2.5396825396825395,0.027865961199294534,79,11.552379825672885
Cfap43,1.3756613756613756,0.014462081128747795,41,386.8633374759329
Cfap45,0.6349206349206349,0.007760141093474427,22,344.1477234006586
Cfap52,0.1763668430335097,0.0024691358024691358,7,42163.90473314481
Cfap53,0.24691358024691357,0.0031746031746031746,9,5698.280142810487
Cfap57,0.14109347442680778,0.0021164021164021165,6,32337.298463229952
Cfap69,0.31746031746031744,0.0031746031746031746,9,6356.703983260971
Cfap77,0.31746031746031744,0.003527336860670194,10,7410.533824897812
Cfap97,1.5520282186948853,0.015520282186948854,44,3.947593437143454
Cfb,1.6578483245149913,0.025044091710758377,71,6087.068782856194
Cfdp1,9.241622574955908,0.10299823633156967,292,0.5960941584180608
Cfh,5.361552028218695,0.08289241622574955,235,126.56895396190954
Cfi,0.07054673721340389,0.0007054673721340388,2,17985.395560653484
Cfl1,59.22398589065255,1.2440917107583773,3527,0.05165210816741146
Cfl2,5.855379188712522,0.0638447971781305,181,0.991228005752621
Cflar,4.197530864197531,0.043738977072310406,124,5.133891734061065
Cfp,6.243386243386243,0.09770723104056438,277,96.64306509069381
Cftr,1.5167548500881833,0.015873015873015872,45,1.223812057839952
Cggbp1,5.64373897707231,0.0582010582010582,165,2.121473878579609
Cgn,1.4814814814814816,0.015520282186948854,44,7.192647594911486
Cgnl1,3.6331569664902994,0.0380952380952381,108,1.3725400590025363
Cgrrf1,4.197530864197531,0.044444444444444446,126,1.1600078902810873
Ch25h,1.4462081128747795,0.01798941798941799,51,48462.0915112002
Chac1,0.21164021164021166,0.0021164021164021165,6,3160.9784040842505
Chac2,0.8112874779541446,0.008112874779541446,23,92.44492335670415
Chad,0.7054673721340388,0.013756613756613757,39,732.170792408016
Chadl,0.21164021164021166,0.0021164021164021165,6,9018.574053345063
Chaf1a,0.3880070546737213,0.0038800705467372134,11,173.43375701625757
Chaf1b,0.6701940035273368,0.007407407407407408,21,214.00131851603356
Champ1,0.9876543209876543,0.010582010582010581,30,253.0675188032359
Chchd1,9.135802469135802,0.09982363315696649,283,1.0223871859396583
Chchd10,39.682539682539684,0.9202821869488537,2609,0.04073385014129312
Chchd2,48.18342151675485,0.7626102292768959,2162,0.03829742918751976
Chchd3,6.278659611992945,0.06666666666666667,189,1.1582085653798044
Chchd4,2.6807760141093473,0.02857142857142857,81,8.906792656631495
Chchd5,1.6931216931216932,0.016931216931216932,48,17.708922536210945
Chchd6,1.3756613756613756,0.014462081128747795,41,65.20170323050336
Chchd7,4.656084656084656,0.04867724867724868,138,2.537523593161189
Chd1,2.821869488536155,0.02857142857142857,81,19.33021809191844
Chd1l,1.0229276895943562,0.010229276895943563,29,9.006428274496066
Chd2,3.068783068783069,0.0328042328042328,93,2.0181260480151373
Chd3,10.335097001763668,0.11181657848324515,317,0.12696785465322488
Chd3os,0.3527336860670194,0.003527336860670194,10,8404.73198489553
Chd4,8.112874779541446,0.0853615520282187,242,0.30328438138008595
Chd6,3.8095238095238098,0.04197530864197531,119,0.8881815934924296
Chd7,3.1040564373897706,0.0328042328042328,93,10.98388992064189
Chd8,4.056437389770723,0.042328042328042326,120,9.744138643475882
Chd9,0.8112874779541446,0.008465608465608466,24,28.714244275924198
Chdh,0.21164021164021166,0.0021164021164021165,6,12293.101510811912
Chek1,0.1763668430335097,0.001763668430335097,5,9459.093254356669
Chek2,0.49382716049382713,0.005643738977072311,16,713.6363371702809
Cherp,2.2574955908289245,0.0236331569664903,67,3.8366397176873814
Chfr,1.4109347442680775,0.014462081128747795,41,100.91690502121672
Chia1,16.084656084656086,0.28641975308641976,812,0.06326534897487546
Chic1,0.14109347442680778,0.0014109347442680777,4,49593.35596709495
Chic2,5.396825396825397,0.056790123456790124,161,3.90763668042136
Chid1,1.7989417989417988,0.01869488536155203,53,43.568216200529776
Chil1,52.6984126984127,2.794356261022928,7922,0.04522447610116881
Chil3,36.04938271604938,2.1901234567901233,6209,0.047236553792689644
Chil4,0.14109347442680778,0.0014109347442680777,4,32138.251293714202
Chka,10.123456790123457,0.11957671957671957,339,0.12360045743476719
Chkb,6.807760141093475,0.07089947089947089,201,2.466718042015247
Chm,1.2345679012345678,0.013051146384479718,37,395.07891458478656
Chml,0.24691358024691357,0.0024691358024691358,7,664.8185476843024
Chmp1a,5.961199294532628,0.06349206349206349,180,1.491399749836778
Chmp1b,4.550264550264551,0.047619047619047616,135,0.9213846698920917
Chmp2a,20.035273368606703,0.23562610229276895,668,0.1640185446514573
Chmp2b,6.7372134038800695,0.07231040564373897,205,0.663014569725852
Chmp3,6.984126984126984,0.07266313932980599,206,0.2823706471710601
Chmp4b,9.065255731922399,0.10052910052910052,285,0.5765319775534896
Chmp4c,1.2345679012345678,0.012345679012345678,35,23.45961465198729
Chmp5,9.770723104056438,0.10934744268077601,310,0.3807875377558868
Chmp6,2.5749559082892417,0.025749559082892417,73,8.799978516095424
Chmp7,2.0105820105820107,0.020458553791887126,58,3.474142925640072
Chn1,0.3880070546737213,0.0038800705467372134,11,276.1198447199617
Chordc1,4.409171075837742,0.045149911816578486,128,1.1970407433759538
Chp1,12.663139329805997,0.14356261022927688,407,0.1728480949604309
Chpf,3.738977072310406,0.03950617283950617,112,10.344026150774406
Chpf2,1.5873015873015872,0.016578483245149912,47,40.77684119106803
Chpt1,6.666666666666667,0.07231040564373897,205,0.6016655989498634
Chrac1,6.208112874779541,0.06419753086419754,182,1.1212463338344039
Chrd,0.24691358024691357,0.0024691358024691358,7,72369.63256234961
Chrdl1,0.3527336860670194,0.004232804232804233,12,107497.00043912497
Chrm2,0.035273368606701945,0.0003527336860670194,1,55901.51425084978
Chrm3,0.21164021164021166,0.0021164021164021165,6,60982.27576768164
Chrna1os,0.45855379188712525,0.004585537918871252,13,54.68090853415551
Chrnb1,3.562610229276896,0.037742504409171075,107,1.3699236947022642
Chrnb4,0.07054673721340389,0.0007054673721340388,2,62901.259827622416
Chrne,0.1763668430335097,0.001763668430335097,5,10499.379601080052
Chrng,0.035273368606701945,0.0003527336860670194,1,87766.35023139427
Chst1,1.0229276895943562,0.013403880070546737,38,1239.7420515493682
Chst10,0.07054673721340389,0.0007054673721340388,2,65894.98794077178
Chst11,0.5291005291005291,0.005291005291005291,15,8475.91502736059
Chst12,4.162257495590829,0.04409171075837742,125,1.2788508156986504
Chst14,1.6931216931216932,0.01728395061728395,49,125.74942784687661
Chst15,0.7760141093474426,0.008112874779541446,23,956.9216571192626
Chst2,0.5643738977072311,0.00599647266313933,17,78134.4810918951
Chst3,0.45855379188712525,0.0049382716049382715,14,64490.985294051
Chst5,0.21164021164021166,0.0021164021164021165,6,492.790610170367
Chst7,0.3527336860670194,0.003527336860670194,10,48460.66380021989
Chsy1,5.361552028218695,0.060670194003527335,172,0.7059647195971979
Chtf8,3.8095238095238098,0.039858906525573196,113,2.911667195726962
Chtop,5.82010582010582,0.059964726631393295,170,1.735929070933665
Chuk,2.7160493827160495,0.027865961199294534,79,11.008489575600295
Churc1,6.490299823633157,0.07054673721340388,200,0.6146164397577488
Ciao1,3.068783068783069,0.03139329805996473,89,1.383282352345657
Ciapin1,3.3862433862433865,0.03527336860670194,100,3.516518357100166
Ciart,1.6225749559082892,0.016225749559082892,46,19.141076318444824
Cib1,10.54673721340388,0.12028218694885362,341,0.635685750259252
Cib2,2.328042328042328,0.02433862433862434,69,11.873018842504681
Cic,3.9858906525573197,0.04021164021164021,114,1.3733531042679812
Cideb,0.45855379188712525,0.004585537918871252,13,314.0133359724336
Cidec,1.728395061728395,0.021516754850088183,61,1314.656781530176
Ciita,0.5291005291005291,0.005291005291005291,15,1581.1078118940304
Cilp,0.6701940035273368,0.01763668430335097,50,131156.96268044427
Cinp,1.763668430335097,0.01763668430335097,50,2.654452538005435
Cipc,1.4814814814814816,0.015520282186948854,44,8.469456925577397
Cir1,6.419753086419753,0.0673721340388007,191,1.1669409189287023
Cirbp,6.666666666666667,0.07125220458553792,202,1.0857137017913578
Cisd1,7.971781305114639,0.08853615520282188,251,0.6496782666537751
Cisd2,8.430335097001764,0.09382716049382717,266,0.34781697506159714
Cisd3,4.938271604938271,0.05255731922398589,149,2.948764165296763
Cish,2.927689594356261,0.030687830687830688,87,1.3288074291393623
Cit,0.5643738977072311,0.00599647266313933,17,1026.9606937281142
Cited1,0.035273368606701945,0.0003527336860670194,1,113144.68233271773
Cited2,9.80599647266314,0.12028218694885362,341,0.2686954118839594
Cited4,0.5643738977072311,0.00599647266313933,17,124.3711852095835
Ciz1,2.6807760141093473,0.027160493827160494,77,7.363925191429666
Ckap2,0.4232804232804233,0.0049382716049382715,14,620.8364372851258
Ckap2l,0.599647266313933,0.006701940035273368,19,68554.47616998704
Ckap4,3.492063492063492,0.03738977072310406,106,4.850085416344984
Ckap5,1.3403880070546736,0.014462081128747795,41,22.520672335239112
Ckb,6.455026455026455,0.09029982363315697,256,5.899895298055772
Cklf,3.3509700176366843,0.03597883597883598,102,36.98402545826299
Ckmt1,2.0811287477954146,0.0236331569664903,67,3.4506554594155507
Cks1b,3.3862433862433865,0.043738977072310406,124,20.891308524668688
Cks1brt,0.07054673721340389,0.0007054673721340388,2,51741.28479742977
Cks2,2.857142857142857,0.04126984126984127,117,65.12898273138848
Clasp1,1.0582010582010581,0.010934744268077601,31,66.90637254333231
Clasp2,0.7054673721340388,0.007054673721340388,20,1970.6517789212976
Clasrp,1.7989417989417988,0.01904761904761905,54,8.299405671590849
Clca1,0.10582010582010583,0.0010582010582010583,3,53629.789408443394
Clcc1,2.2222222222222223,0.022574955908289243,64,15.649595510701364
Clcf1,0.599647266313933,0.00599647266313933,17,3723.4317981125314
Clcn2,0.3527336860670194,0.003527336860670194,10,982.0828830096782
Clcn3,2.6455026455026456,0.027160493827160494,77,6.903388328754081
Clcn4,7.231040564373897,0.0761904761904762,216,0.3375507628999146
Clcn5,1.5520282186948853,0.015873015873015872,45,14.23620705490045
Clcn6,1.0229276895943562,0.010229276895943563,29,198.12885753047465
Clcn7,1.834215167548501,0.019400352733686066,55,57.82992849180931
Cldn1,1.4462081128747795,0.01904761904761905,54,6075.631279483346
Cldn10,0.9876543209876543,0.013756613756613757,39,5449.535904443748
Cldn12,1.164021164021164,0.01199294532627866,34,36.26956527529896
Cldn18,22.116402116402117,0.3495590828924162,991,0.041835185705160635
Cldn22,0.14109347442680778,0.0014109347442680777,4,132021.7598694953
Cldn23,0.24691358024691357,0.0028218694885361554,8,99367.22137965602
Cldn3,28.85361552028219,0.5097001763668431,1445,0.028415641979619308
Cldn34c1,0.10582010582010583,0.0010582010582010583,3,71870.69886722552
Cldn4,0.28218694885361556,0.0028218694885361554,8,609.8658867595901
Cldn5,6.631393298059965,0.14708994708994708,417,2.4404695241893144
Cldn7,9.66490299823633,0.12134038800705467,344,0.10266879805651147
Cldn8,0.31746031746031744,0.0031746031746031746,9,357.39810230398973
Cldnd1,4.620811287477954,0.04797178130511464,136,0.19020885871982207
Clec10a,1.2345679012345678,0.019753086419753086,56,5835.0477080728615
Clec11a,1.869488536155203,0.026455026455026454,75,2348.3791242108496
Clec12a,3.1746031746031744,0.036331569664902995,103,181.50654153982612
Clec14a,2.821869488536155,0.0455026455026455,129,340.72294271055097
Clec16a,0.7054673721340388,0.007054673721340388,20,17878.826067981267
Clec1a,1.4814814814814816,0.016578483245149912,47,84.99035750140189
Clec1b,0.3527336860670194,0.007054673721340388,20,4671.533277917742
Clec2d,6.525573192239858,0.07407407407407407,210,62.89392382872727
Clec2i,1.1287477954144622,0.01164021164021164,33,3498.5670267122064
Clec3b,6.313932980599647,0.1671957671957672,474,34.50578385487046
Clec4a1,1.869488536155203,0.022222222222222223,63,995.20225316211
Clec4a2,3.527336860670194,0.04021164021164021,114,135.29682623632283
Clec4a3,3.950617283950617,0.050793650793650794,144,78.28694426340576
Clec4b1,1.4462081128747795,0.01834215167548501,52,66752.45742325712
Clec4d,3.9858906525573197,0.05361552028218695,152,13.308698430774507
Clec4e,3.880070546737213,0.05925925925925926,168,91.08377357892115
Clec4n,4.338624338624339,0.06419753086419754,182,278.6241655663601
Clec5a,0.6701940035273368,0.006701940035273368,19,38760.56605263159
Clec7a,7.5132275132275135,0.10264550264550265,291,13.087788975537949
Clic1,33.89770723104056,0.48077601410934745,1363,0.10625224155808072
Clic3,19.08289241622575,0.27901234567901234,791,0.04978506138806653
Clic4,10.123456790123457,0.12310405643738977,349,1.8883062774672428
Clic5,5.608465608465608,0.08077601410934744,229,0.7150335716133406
Clic6,1.1287477954144622,0.013403880070546737,38,32.34301962147113
Clint1,4.514991181657849,0.04832451499118166,137,0.9476153269347227
Clip1,2.857142857142857,0.02962962962962963,84,5.068258365233746
Clip2,0.3880070546737213,0.0038800705467372134,11,42278.03446291883
Clip3,0.599647266313933,0.00599647266313933,17,5446.096114727212
Clip4,5.326278659611993,0.060670194003527335,172,1.0124404112214203
Clk1,17.037037037037038,0.19929453262786595,565,0.3041885553185151
Clk2,3.068783068783069,0.031040564373897708,88,12.188668658894516
Clk3,4.338624338624339,0.0455026455026455,129,1.2758112005780826
Clk4,7.442680776014108,0.08148148148148149,231,1.1374016959055366
Clmn,1.3403880070546736,0.014109347442680775,40,25.63629860347877
Clmp,1.1287477954144622,0.011287477954144622,32,14764.968801797768
Cln3,2.9629629629629632,0.03139329805996473,89,3.997607751203675
Cln5,5.573192239858907,0.060670194003527335,172,1.810188303294699
Cln6,3.1393298059964727,0.03209876543209877,91,3.834171389681944
Cln8,1.0229276895943562,0.010582010582010581,30,94.13955656828821
Clns1a,4.479717813051146,0.04797178130511464,136,4.27074732312108
Clock,2.18694885361552,0.021869488536155203,62,14.641514528880894
Clp1,1.199294532627866,0.01199294532627866,34,339.9308536117458
Clpb,1.6931216931216932,0.01728395061728395,49,13.322520090320666
Clpp,5.008818342151676,0.05361552028218695,152,0.7824154022001917
Clptm1,8.71252204585538,0.09347442680776014,265,0.6953060901593591
Clptm1l,7.79541446208113,0.08148148148148149,231,1.1954684688862969
Clpx,2.6807760141093473,0.026807760141093474,76,8.447109808760715
Clspn,0.21164021164021166,0.0024691358024691358,7,83048.91414881664
Clstn1,5.82010582010582,0.0638447971781305,181,0.9362950104613206
Clstn3,0.10582010582010583,0.0010582010582010583,3,917.843898874844
Clta,23.456790123456788,0.29700176366843034,842,0.23263780581124677
Cltb,8.18342151675485,0.09171075837742504,260,0.6525695834260661
Cltc,11.992945326278658,0.13897707231040565,394,0.43333990842782744
Clu,16.613756613756614,0.24620811287477953,698,0.049698776911326695
Cluap1,1.5520282186948853,0.015873015873015872,45,12.049155162585409
Cluh,2.4691358024691357,0.024691358024691357,70,17.78630934793841
Clybl,0.7760141093474426,0.007760141093474427,22,6.68262735294388
Cma1,0.599647266313933,0.007054673721340388,20,1405.059642041007
Cmah,2.7160493827160495,0.02962962962962963,84,27.33493981516865
Cmas,2.4691358024691357,0.025044091710758377,71,17.074615680395173
Cmbl,0.5291005291005291,0.00599647266313933,17,5378.421413718941
Cmc1,5.220458553791888,0.056790123456790124,161,4.768897030499469
Cmc2,3.1746031746031744,0.033156966490299825,94,9.525574208372149
Cmc4,1.0229276895943562,0.010582010582010581,30,107.67664587273154
Cmip,2.751322751322751,0.02857142857142857,81,1.7620838657531017
Cmklr1,1.4109347442680775,0.016578483245149912,47,3954.376440553054
Cmpk1,8.00705467372134,0.08783068783068783,249,0.828115592068118
Cmpk2,0.45855379188712525,0.004585537918871252,13,1942.8908316274676
Cmss1,1.1287477954144622,0.01164021164021164,33,29.231228985561025
Cmtm3,3.1746031746031744,0.03492063492063492,99,54.39922974651299
Cmtm4,1.5167548500881833,0.015873015873015872,45,8.31143625362773
Cmtm6,5.114638447971781,0.05361552028218695,152,0.66107310724717
Cmtm7,6.772486772486773,0.0818342151675485,232,3.58378876710523
Cmtm8,15.44973544973545,0.20634920634920634,585,0.12711123830531862
Cmtr1,0.599647266313933,0.00599647266313933,17,847.4305431694186
Cmtr2,0.1763668430335097,0.001763668430335097,5,2242.045596678827
Cmya5,0.07054673721340389,0.0007054673721340388,2,15473.793321686559
Cnbd2,0.24691358024691357,0.0024691358024691358,7,1667.9017350372983
Cnbp,29.80599647266314,0.3746031746031746,1062,0.08450126873948835
Cndp2,9.135802469135802,0.10123456790123457,287,0.3812626533882
Cnep1r1,2.821869488536155,0.02927689594356261,83,8.382963151417151
Cnga1,0.14109347442680778,0.0014109347442680777,4,52601.76501434398
Cnga2,0.07054673721340389,0.0007054673721340388,2,5807.42798074665
Cngb1,0.1763668430335097,0.0021164021164021165,6,31658.67688030537
Cnih1,8.218694885361552,0.08783068783068783,249,0.4003988377629789
Cnih4,7.301587301587302,0.07654320987654321,217,2.7701700632864457
Cnksr1,1.1287477954144622,0.01199294532627866,34,15.489090206484489
Cnksr3,1.0582010582010581,0.010582010582010581,30,36.207295098415855
Cnmd,0.07054673721340389,0.0007054673721340388,2,62779.03762999484
Cnn1,0.49382716049382713,0.012698412698412698,36,1372.7027218365147
Cnn2,29.417989417989414,0.4038800705467372,1145,0.11600642346700804
Cnn3,4.232804232804233,0.052204585537918874,148,144.028613330853
Cnnm2,0.8112874779541446,0.008112874779541446,23,165.08251042738368
Cnnm3,0.9523809523809524,0.009523809523809525,27,62.2888914486114
Cnnm4,0.3880070546737213,0.004232804232804233,12,1007.9905594181365
Cnot1,3.7037037037037033,0.039153439153439155,111,1.6037751515676468
Cnot10,2.36331569664903,0.02433862433862434,69,5.52777562188505
Cnot11,1.2345679012345678,0.012698412698412698,36,19.6445240338335
Cnot2,3.9858906525573197,0.042328042328042326,120,3.0797739153088717
Cnot3,5.079365079365079,0.05361552028218695,152,1.3500484270125277
Cnot4,2.2927689594356258,0.024691358024691357,70,9.979927357065591
Cnot6,3.562610229276896,0.037037037037037035,105,3.208645492202446
Cnot6l,4.797178130511464,0.05114638447971781,145,2.963705053969976
Cnot7,3.562610229276896,0.036331569664902995,103,4.235977419037661
Cnot8,4.514991181657849,0.04585537918871252,130,8.099106383747067
Cnot9,1.5520282186948853,0.015873015873015872,45,29.56815098494033
Cnp,4.444444444444445,0.0472663139329806,134,22.992126203879387
Cnppd1,6.631393298059965,0.06984126984126984,198,1.5971170807089887
Cnpy2,14.215167548500881,0.16472663139329807,467,0.30104819839417696
Cnpy3,6.7372134038800695,0.0691358024691358,196,1.910353184638058
Cnpy4,1.6578483245149913,0.01834215167548501,52,221.17712054938391
Cnr2,0.49382716049382713,0.005291005291005291,15,2069.290335420671
Cnrip1,0.7760141093474426,0.008112874779541446,23,382.2501113478355
Cnst,3.527336860670194,0.036331569664902995,103,0.538939285471344
Cntd1,0.07054673721340389,0.0007054673721340388,2,3734.6340105965146
Cntfr,0.7407407407407408,0.007407407407407408,21,50.05081309679222
Cntln,0.5291005291005291,0.005291005291005291,15,37435.66854342744
Cntnap1,0.035273368606701945,0.0003527336860670194,1,46532.42885409944
Cntrl,2.0458553791887124,0.020811287477954146,59,22.29146980414507
Cntrob,0.5643738977072311,0.00599647266313933,17,94.38319147710132
Coa3,12.663139329805997,0.1379188712522046,391,0.28874448352649285
Coa4,1.305114638447972,0.013051146384479718,37,22.99856975668143
Coa5,3.492063492063492,0.03562610229276896,101,6.143876708676518
Coa6,3.0335097001763667,0.030687830687830688,87,3.923559494446419
Coa7,1.199294532627866,0.01199294532627866,34,216.1986673966834
Coasy,2.1164021164021163,0.022574955908289243,64,11.24475767606204
Cobl,3.527336860670194,0.03880070546737213,110,1.2311969910942913
Cobll1,2.821869488536155,0.02892416225749559,82,1.7301435028631946
Cog1,1.305114638447972,0.013756613756613757,39,95.38928073389148
Cog2,1.2345679012345678,0.012698412698412698,36,90.21868780983742
Cog3,1.3403880070546736,0.013403880070546737,38,22.871475052333356
Cog4,1.869488536155203,0.01869488536155203,53,22.33405201488729
Cog5,2.2574955908289245,0.02328042328042328,66,26.39949508058289
Cog6,1.7989417989417988,0.01798941798941799,51,20.595351305787958
Cog7,2.821869488536155,0.02857142857142857,81,12.94116961760836
Cog8,3.3862433862433865,0.03597883597883598,102,2.056013948348194
Coil,0.7407407407407408,0.007407407407407408,21,58.195816574933495
Col12a1,1.5167548500881833,0.01728395061728395,49,7.737275060161266
Col13a1,0.8112874779541446,0.008465608465608466,24,75043.65023710227
Col14a1,3.8095238095238098,0.06349206349206349,180,256.84535526838727
Col15a1,1.834215167548501,0.022222222222222223,63,1619.5664490902777
Col16a1,1.199294532627866,0.012345679012345678,35,36.90933261460897
Col18a1,0.9876543209876543,0.011287477954144622,32,353.8574127138136
Col1a1,10.088183421516755,0.4384479717813051,1243,2.2085674633556565
Col1a2,12.980599647266313,0.835273368606702,2368,0.5068203146247217
Col20a1,0.07054673721340389,0.0007054673721340388,2,31802.820742459127
Col23a1,0.7760141093474426,0.008112874779541446,23,46.01502065109849
Col3a1,10.158730158730158,0.6970017636684304,1976,0.4621251337662076
Col4a1,14.426807760141095,0.18306878306878308,519,0.11043965343206147
Col4a2,13.333333333333334,0.17707231040564375,502,0.19492481523942662
Col4a3,1.9047619047619049,0.027865961199294534,79,30.333218789984038
Col4a3bp,2.927689594356261,0.030335097001763667,86,8.560352213920062
Col4a4,2.6455026455026456,0.02962962962962963,84,6.117089850388213
Col4a5,2.610229276895944,0.027160493827160494,77,20.50714593854328
Col4a6,0.3527336860670194,0.003527336860670194,10,6996.435262918345
Col5a1,1.7989417989417988,0.021869488536155203,62,2591.652023858291
Col5a2,3.068783068783069,0.043738977072310406,124,133.21874558001633
Col6a1,12.768959435626101,0.1855379188712522,526,0.20072074319529068
Col6a2,7.266313932980599,0.11358024691358025,322,1.0116202510566539
Col6a3,2.36331569664903,0.03139329805996473,89,99.19502679885413
Col6a5,0.28218694885361556,0.00599647266313933,17,76235.67485529212
Col7a1,0.14109347442680778,0.0014109347442680777,4,1066.0356913268674
Col8a2,0.8465608465608466,0.009523809523809525,27,1517.469728320873
Colec11,0.07054673721340389,0.0007054673721340388,2,76235.67485529212
Colec12,3.492063492063492,0.043033509700176366,122,202.14431450182136
Colgalt1,5.326278659611993,0.056790123456790124,161,2.5380127846363987
Colgalt2,0.21164021164021166,0.0021164021164021165,6,4070.8543436282603
Colq,0.10582010582010583,0.0010582010582010583,3,44004.51471949383
Commd1,5.679012345679013,0.06031746031746032,171,2.3670672405848485
Commd10,4.72663139329806,0.04938271604938271,140,2.5585653539923134
Commd2,6.984126984126984,0.07548500881834215,214,0.7632631098232799
Commd3,8.783068783068783,0.09382716049382717,266,0.6106944923531729
